0000000053,53,0.8561096373854138,0000000016,0000000011,0000000014
0000000054,54,0.7712701146335471,0000000039,0000000022,0000000029
0000000055,55,0.7050298633219663,0000000031,0000000052,0000000034
0000000056,56,0.42694567048449905,0000000034,0000000054,0000000003
0000000057,57,0.06982427228018107,0000000026,0000000031,0000000014
0000000058,58,0.5998164557366298,0000000054,0000000039,0000000006
0000000059,59,0.4721961379199921,0000000015,0000000027,0000000006
0000000060,60,0.0863478671175046,0000000007,0000000033,0000000039
0000000061,61,0.07856892099365417,0000000018,0000000060,0000000041
0000000062,62,0.20086727870107207,0000000028,0000000031,0000000006
0000000063,63,0.7065910852645461,0000000059,0000000005,0000000001
0000000064,64,0.6365935729518556,0000000052,0000000059,0000000026
0000000065,65,0.3483624590296795,0000000023,0000000022,0000000024
0000000066,66,0.4386073221516263,0000000024,0000000058,0000000060
0000000067,67,0.26609373770071826,0000000023,0000000055,0000000004
0000000068,68,0.29905798980227033,0000000030,0000000040,0000000015
0000000069,69,0.6155736411290855,0000000001,0000000009,0000000055
0000000070,70,0.7572288757569039,0000000062,0000000041,0000000019
0000000071,71,0.585892154705907,0000000014,0000000068,0000000037
0000000072,72,0.3406029085058363,0000000040,0000000062,0000000064
0000000073,73,0.0672969664893632,0000000025,0000000007,0000000018
0000000074,74,0.24191932122490054,0000000042,0000000063
0000000075,75,0.10094233373924083,0000000044,0000000003,0000000050
0000000076,76,0.9431273083124057,0000000027,0000000055,0000000069
0000000077,77,0.7633391697264417
0000000078,78,0.9840269801590379,0000000075,0000000074,0000000038
0000000079,79,0.4438480383016287,0000000055,0000000072,0000000074
0000000080,80,0.884012896121336
0000000081,81,0.34838914501865054,0000000046,0000000061,0000000020
0000000082,82,0.5034093722858405,0000000006,0000000029,0000000040
0000000083,83,0.1588671700305638
0000000084,84,0.5449377554455994,0000000083,0000000081,0000000077
0000000085,85,0.006435479165320409,0000000040,0000000056,0000000072
0000000086,86,0.8922075859749298,0000000010,0000000074,0000000002
0000000087,87,0.8392144184183055,0000000028,0000000040,0000000070
0000000088,88,0.004078040279671182,0000000063,0000000066,0000000065
0000000089,89,0.04424463333529866,0000000003,0000000031,0000000083
0000000090,90,0.41455803714672473,0000000032,0000000087
0000000091,91,0.5279813116173803
0000000092,92,0.009667625391143247,0000000002,0000000059,0000000005
0000000093,93,0.5738662269708109,0000000012,0000000034,0000000019
0000000094,94,0.43045985465678405,0000000030,0000000072,0000000073
0000000095,95,0.42444110342460045,0000000042,0000000046,0000000030
0000000096,96,0.4794770503163415,0000000023,0000000010,0000000059
0000000097,97,0.48600214071207626,0000000045,0000000078,0000000065
0000000098,98,0.9326600394827188,0000000068,0000000089,0000000081
0000000099,99,0.5746716062876339,0000000001,0000000089,0000000067
0000000100,100,0.1618416344109599,0000000021,0000000043,0000000009
